fecha,semana,finca,zona,responsable_equipo,litros_leche,kilos_maiz,calidad_dato,observacion
2026-05-13,2,Los Naranjos,Centro,Documentador,52.17,211.87,ok,sin novedad
2026-05-14,2,San Miguel,Centro,Programador,46.29,113.57,ok,sin novedad
2026-05-15,3,La Rivera,Centro,Programador,54.91,114.37,ok,sin novedad
2026-05-16,3,Monteverde,Oriente,Programador,71.34,230.37,ok,sin novedad
2026-05-17,3,El Guadual,Oriente,Programador,44.95,119.6,ok,sin novedad
2026-05-18,3,Buena Vista,Oriente,Documentador,44.09,99.34,ok,sin novedad
2026-05-19,3,La Esperanza,Norte,Documentador,54.98,84.26,ok,sin novedad
2026-05-20,3,El Progreso,Norte,Tester,42.44,138.33,ok,sin novedad
2026-05-21,3,Los Naranjos,Norte,Coordinador,39.69,189.01,ok,sin novedad
2026-05-22,4,San Miguel,Sur,Tester,55.72,211.24,ok,sin novedad
2026-05-23,4,La Rivera,Sur,Documentador,34.3,73.42,ok,sin novedad
2026-05-24,4,Monteverde,Sur,Coordinador,62.95,246.79,ok,sin novedad
2026-05-25,4,El Guadual,Centro,Programador,36.85,166.73,ok,sin novedad
2026-05-26,4,Buena Vista,Centro,Tester,34.76,216.67,ok,sin novedad
2026-05-27,4,La Esperanza,Centro,Tester,32.33,159.9,ok,sin novedad
2026-05-28,4,El Progreso,Oriente,Vocero,57.32,233.46,ok,sin novedad
2026-05-29,5,Los Naranjos,Oriente,Tester,23.13,236.37,ok,sin novedad
2026-05-30,5,San Miguel,Oriente,Disenador visual,33.38,241.37,revisar,posible duplicado
2026-05-31,5,La Rivera,Norte,Disenador visual,73.57,67.03,ok,sin novedad
2026-06-01,5,Monteverde,Norte,Tester,73.07,208.66,revisar,verificar registro manual
2026-06-02,5,El Guadual,Norte,Tester,52.8,99.52,ok,sin novedad
2026-06-03,5,Buena Vista,Sur,Programador,36.27,89.55,revisar,verificar registro manual
2026-06-04,5,La Esperanza,Sur,Vocero,22.33,206.13,ok,sin novedad
2026-06-05,6,El Progreso,Sur,Coordinador,20.52,198.84,ok,sin novedad
2026-06-06,6,Los Naranjos,Centro,Tester,63.0,241.13,ok,sin novedad
2026-06-07,6,San Miguel,Centro,Tester,63.42,149.0,ok,sin novedad
2026-06-08,6,La Rivera,Centro,Disenador visual,40.59,189.48,ok,sin novedad
2026-06-09,6,Monteverde,Oriente,Programador,62.74,214.14,ok,sin novedad
2026-06-10,6,El Guadual,Oriente,Vocero,57.76,192.4,ok,sin novedad
2026-06-11,6,Buena Vista,Oriente,Tester,34.02,224.6,ok,sin novedad
2026-05-01,1,La Esperanza,Norte,Vocero,41.06,118.67,ok,sin novedad
2026-05-02,1,El Progreso,Norte,Documentador,37.44,233.25,ok,sin novedad
2026-05-03,1,Los Naranjos,Norte,Documentador,40.94,72.74,ok,sin novedad
2026-05-04,1,San Miguel,Sur,Coordinador,30.0,207.32,dato_incompleto,falta firma
2026-05-05,1,La Rivera,Sur,Vocero,32.22,142.8,ok,sin novedad
2026-05-06,1,Monteverde,Sur,Coordinador,77.26,235.11,ok,sin novedad
2026-05-07,1,El Guadual,Centro,Coordinador,44.55,109.33,ok,sin novedad
2026-05-08,2,Buena Vista,Centro,Coordinador,52.1,172.58,ok,sin novedad
2026-05-09,2,La Esperanza,Centro,Disenador visual,35.24,88.14,ok,sin novedad
2026-05-10,2,El Progreso,Oriente,Documentador,34.55,91.2,ok,sin novedad
2026-05-11,2,Los Naranjos,Oriente,Disenador visual,67.39,224.79,ok,sin novedad
2026-05-12,2,San Miguel,Oriente,Documentador,25.96,220.13,ok,sin novedad
2026-05-13,2,La Rivera,Norte,Coordinador,67.64,137.13,ok,sin novedad
2026-05-14,2,Monteverde,Norte,Disenador visual,57.91,98.3,ok,sin novedad
2026-05-15,3,El Guadual,Norte,Vocero,76.37,158.83,ok,sin novedad
2026-05-16,3,Buena Vista,Sur,Tester,79.78,235.28,ok,sin novedad
2026-05-17,3,La Esperanza,Sur,Vocero,52.16,89.54,ok,sin novedad
2026-05-18,3,El Progreso,Sur,Vocero,36.69,230.06,ok,sin novedad
2026-05-19,3,Los Naranjos,Centro,Vocero,67.63,244.46,ok,sin novedad
2026-05-20,3,San Miguel,Centro,Tester,38.59,108.03,revisar,verificar registro manual
2026-05-21,3,La Rivera,Centro,Documentador,31.42,214.23,revisar,verificar registro manual
2026-05-22,4,Monteverde,Oriente,Programador,64.13,233.97,ok,sin novedad
2026-05-23,4,El Guadual,Oriente,Documentador,53.63,151.05,ok,sin novedad
2026-05-24,4,Buena Vista,Oriente,Coordinador,67.76,146.56,ok,sin novedad
2026-05-25,4,La Esperanza,Norte,Vocero,35.8,129.94,ok,sin novedad
2026-05-26,4,El Progreso,Norte,Documentador,67.34,151.86,ok,sin novedad
2026-05-27,4,Los Naranjos,Norte,Disenador visual,36.92,128.69,ok,sin novedad
2026-05-28,4,San Miguel,Sur,Vocero,59.01,184.91,ok,sin novedad
2026-05-29,5,La Rivera,Sur,Coordinador,38.76,178.07,ok,sin novedad
2026-05-30,5,Monteverde,Sur,Coordinador,58.91,202.5,ok,sin novedad
2026-05-31,5,El Guadual,Centro,Documentador,71.9,226.12,ok,sin novedad
2026-06-01,5,Buena Vista,Centro,Disenador visual,50.17,187.91,ok,sin novedad
2026-06-02,5,La Esperanza,Centro,Coordinador,44.84,140.58,ok,sin novedad
2026-06-03,5,El Progreso,Oriente,Programador,58.68,190.05,ok,sin novedad
2026-06-04,5,Los Naranjos,Oriente,Vocero,58.53,169.65,ok,sin novedad
2026-06-05,6,San Miguel,Oriente,Programador,40.95,223.05,ok,sin novedad
2026-06-06,6,La Rivera,Norte,Coordinador,54.34,199.37,ok,sin novedad
2026-06-07,6,Monteverde,Norte,Coordinador,40.43,89.8,ok,sin novedad
2026-06-08,6,El Guadual,Norte,Programador,66.57,154.03,ok,sin novedad
2026-06-09,6,Buena Vista,Sur,Programador,68.41,131.14,ok,sin novedad
2026-06-10,6,La Esperanza,Sur,Coordinador,58.42,184.12,ok,sin novedad
2026-06-11,6,El Progreso,Sur,Vocero,43.43,170.83,ok,sin novedad
2026-05-01,1,Los Naranjos,Centro,Tester,24.18,158.67,ok,sin novedad
2026-05-02,1,San Miguel,Centro,Programador,74.19,179.33,ok,sin novedad
2026-05-03,1,La Rivera,Centro,Programador,73.46,120.48,ok,sin novedad
2026-05-04,1,Monteverde,Oriente,Programador,59.98,187.34,ok,sin novedad
2026-05-05,1,El Guadual,Oriente,Tester,60.46,166.45,ok,sin novedad
2026-05-06,1,Buena Vista,Oriente,Vocero,78.66,243.52,ok,sin novedad
2026-05-07,1,La Esperanza,Norte,Coordinador,32.76,233.52,ok,sin novedad
2026-05-08,2,El Progreso,Norte,Disenador visual,47.14,146.83,ok,sin novedad
2026-05-09,2,Los Naranjos,Norte,Tester,46.36,150.13,ok,sin novedad
2026-05-10,2,San Miguel,Sur,Tester,25.43,170.3,ok,sin novedad
2026-05-11,2,La Rivera,Sur,Tester,60.06,87.3,ok,sin novedad
2026-05-12,2,Monteverde,Sur,Vocero,68.31,227.8,dato_incompleto,dato reportado tarde
2026-05-13,2,El Guadual,Centro,Documentador,46.74,146.86,ok,sin novedad
2026-05-14,2,Buena Vista,Centro,Documentador,62.89,233.98,ok,sin novedad
2026-05-15,3,La Esperanza,Centro,Vocero,58.96,203.5,ok,sin novedad
2026-05-16,3,El Progreso,Oriente,Programador,51.88,171.78,ok,sin novedad
2026-05-17,3,Los Naranjos,Oriente,Programador,54.53,231.89,revisar,verificar registro manual
2026-05-18,3,San Miguel,Oriente,Disenador visual,66.86,116.04,ok,sin novedad
2026-05-19,3,La Rivera,Norte,Programador,45.87,159.48,ok,sin novedad
2026-05-20,3,Monteverde,Norte,Vocero,73.36,237.96,ok,sin novedad
2026-05-21,3,El Guadual,Norte,Tester,68.48,209.88,ok,sin novedad
2026-05-22,4,Buena Vista,Sur,Disenador visual,67.95,134.12,ok,sin novedad
2026-05-23,4,La Esperanza,Sur,Disenador visual,23.85,115.28,ok,sin novedad
2026-05-24,4,El Progreso,Sur,Programador,39.96,88.18,revisar,produccion atipica
2026-05-25,4,Los Naranjos,Centro,Vocero,32.08,131.24,ok,sin novedad
2026-05-26,4,San Miguel,Centro,Coordinador,41.94,92.08,ok,sin novedad
2026-05-27,4,La Rivera,Centro,Vocero,63.58,121.51,revisar,posible duplicado
2026-05-28,4,Monteverde,Oriente,Disenador visual,78.16,250.04,ok,sin novedad
2026-05-29,5,El Guadual,Oriente,Coordinador,58.66,230.61,revisar,produccion atipica
2026-05-30,5,Buena Vista,Oriente,Vocero,62.1,231.76,ok,sin novedad
2026-05-31,5,La Esperanza,Norte,Programador,64.81,60.8,ok,sin novedad
2026-06-01,5,El Progreso,Norte,Programador,30.72,139.94,ok,sin novedad
2026-06-02,5,Los Naranjos,Norte,Coordinador,23.67,230.92,ok,sin novedad
2026-06-03,5,San Miguel,Sur,Documentador,44.7,209.19,ok,sin novedad
2026-06-04,5,La Rivera,Sur,Disenador visual,63.52,235.26,ok,sin novedad
2026-06-05,6,Monteverde,Sur,Vocero,30.34,204.59,ok,sin novedad
2026-06-06,6,El Guadual,Centro,Disenador visual,38.7,221.17,ok,sin novedad
2026-06-07,6,Buena Vista,Centro,Programador,38.4,79.93,ok,sin novedad
2026-06-08,6,La Esperanza,Centro,Vocero,25.78,222.24,ok,sin novedad
2026-06-09,6,El Progreso,Oriente,Disenador visual,59.89,114.89,ok,sin novedad
2026-06-10,6,Los Naranjos,Oriente,Tester,54.96,189.92,ok,sin novedad
2026-06-11,6,San Miguel,Oriente,Disenador visual,54.25,149.25,ok,sin novedad
2026-05-01,1,La Rivera,Norte,Coordinador,40.51,233.72,ok,sin novedad
2026-05-02,1,Monteverde,Norte,Tester,31.05,229.75,ok,sin novedad
2026-05-03,1,El Guadual,Norte,Programador,75.66,130.02,ok,sin novedad
2026-05-04,1,Buena Vista,Sur,Coordinador,44.91,122.81,ok,sin novedad
2026-05-05,1,La Esperanza,Sur,Disenador visual,19.46,72.04,ok,sin novedad
2026-05-06,1,El Progreso,Sur,Programador,35.55,78.54,ok,sin novedad
2026-05-07,1,Los Naranjos,Centro,Disenador visual,52.48,79.53,ok,sin novedad
2026-05-08,2,San Miguel,Centro,Vocero,69.72,157.97,ok,sin novedad
2026-05-09,2,La Rivera,Centro,Coordinador,32.91,154.62,ok,sin novedad
2026-05-10,2,Monteverde,Oriente,Documentador,43.83,236.54,ok,sin novedad
2026-05-11,2,El Guadual,Oriente,Disenador visual,75.17,190.53,ok,sin novedad
2026-05-12,2,Buena Vista,Oriente,Programador,81.21,107.42,ok,sin novedad
2026-05-13,2,La Esperanza,Norte,Coordinador,19.61,99.27,ok,sin novedad
2026-05-14,2,El Progreso,Norte,Coordinador,33.61,180.7,ok,sin novedad
2026-05-15,3,Los Naranjos,Norte,Documentador,47.69,204.5,ok,sin novedad
2026-05-16,3,San Miguel,Sur,Coordinador,45.93,212.09,ok,sin novedad
2026-05-17,3,La Rivera,Sur,Disenador visual,68.91,241.65,ok,sin novedad
2026-05-18,3,Monteverde,Sur,Coordinador,76.02,245.05,ok,sin novedad
2026-05-19,3,El Guadual,Centro,Vocero,56.4,151.36,ok,sin novedad
2026-05-20,3,Buena Vista,Centro,Vocero,39.92,159.52,ok,sin novedad
2026-05-21,3,La Esperanza,Centro,Coordinador,22.27,81.5,ok,sin novedad
2026-05-22,4,El Progreso,Oriente,Documentador,39.08,227.08,ok,sin novedad
2026-05-23,4,Los Naranjos,Oriente,Disenador visual,34.41,218.7,ok,sin novedad
2026-05-24,4,San Miguel,Oriente,Disenador visual,71.28,129.38,ok,sin novedad
2026-05-25,4,La Rivera,Norte,Documentador,48.98,156.9,ok,sin novedad
2026-05-26,4,Monteverde,Norte,Coordinador,48.23,202.8,ok,sin novedad
2026-05-27,4,El Guadual,Norte,Tester,35.44,127.04,ok,sin novedad
2026-05-28,4,Buena Vista,Sur,Coordinador,38.42,223.33,ok,sin novedad
2026-05-29,5,La Esperanza,Sur,Programador,49.68,163.15,dato_incompleto,pendiente confirmar turno
2026-05-30,5,El Progreso,Sur,Documentador,30.53,218.43,ok,sin novedad
2026-05-31,5,Los Naranjos,Centro,Vocero,63.11,246.04,ok,sin novedad
2026-06-01,5,San Miguel,Centro,Vocero,46.64,99.84,ok,sin novedad
2026-06-02,5,La Rivera,Centro,Documentador,63.68,201.19,ok,sin novedad
2026-06-03,5,Monteverde,Oriente,Coordinador,57.84,143.07,revisar,verificar registro manual
2026-06-04,5,El Guadual,Oriente,Vocero,45.81,234.93,ok,sin novedad
2026-06-05,6,Buena Vista,Oriente,Documentador,80.85,155.28,ok,sin novedad
2026-06-06,6,La Esperanza,Norte,Documentador,67.78,132.72,ok,sin novedad
2026-06-07,6,El Progreso,Norte,Coordinador,42.77,232.26,dato_incompleto,dato reportado tarde
2026-06-08,6,Los Naranjos,Norte,Programador,40.17,237.08,ok,sin novedad
2026-06-09,6,San Miguel,Sur,Disenador visual,65.82,97.25,ok,sin novedad
2026-06-10,6,La Rivera,Sur,Coordinador,70.77,231.39,revisar,posible duplicado
2026-06-11,6,Monteverde,Sur,Documentador,71.44,239.73,ok,sin novedad
2026-05-01,1,El Guadual,Centro,Disenador visual,44.96,90.18,revisar,produccion atipica
2026-05-02,1,Buena Vista,Centro,Vocero,48.61,213.66,ok,sin novedad
2026-05-03,1,La Esperanza,Centro,Programador,59.69,110.59,ok,sin novedad
2026-05-04,1,El Progreso,Oriente,Vocero,47.95,257.6,ok,sin novedad
2026-05-05,1,Los Naranjos,Oriente,Programador,49.3,130.27,ok,sin novedad
2026-05-06,1,San Miguel,Oriente,Disenador visual,29.11,91.88,ok,sin novedad
2026-05-07,1,La Rivera,Norte,Vocero,68.25,140.02,ok,sin novedad
2026-05-08,2,Monteverde,Norte,Vocero,61.59,148.19,ok,sin novedad
2026-05-09,2,El Guadual,Norte,Tester,65.47,89.65,ok,sin novedad
2026-05-10,2,Buena Vista,Sur,Programador,67.31,82.29,ok,sin novedad
2026-05-11,2,La Esperanza,Sur,Programador,60.49,229.06,ok,sin novedad
2026-05-12,2,El Progreso,Sur,Disenador visual,54.58,147.44,ok,sin novedad
2026-05-13,2,Los Naranjos,Centro,Documentador,38.97,128.74,ok,sin novedad
2026-05-14,2,San Miguel,Centro,Disenador visual,40.53,230.67,ok,sin novedad
2026-05-15,3,La Rivera,Centro,Documentador,69.62,253.1,ok,sin novedad
2026-05-16,3,Monteverde,Oriente,Documentador,65.0,123.47,ok,sin novedad
2026-05-17,3,El Guadual,Oriente,Programador,31.29,252.79,ok,sin novedad
2026-05-18,3,Buena Vista,Oriente,Tester,49.76,158.59,revisar,posible duplicado
2026-05-19,3,La Esperanza,Norte,Disenador visual,52.12,110.53,ok,sin novedad
2026-05-20,3,El Progreso,Norte,Programador,58.45,137.85,ok,sin novedad
2026-05-21,3,Los Naranjos,Norte,Vocero,24.38,91.18,ok,sin novedad
2026-05-22,4,San Miguel,Sur,Coordinador,56.97,98.23,ok,sin novedad
2026-05-23,4,La Rivera,Sur,Documentador,63.3,103.3,ok,sin novedad
2026-05-24,4,Monteverde,Sur,Disenador visual,57.42,161.87,ok,sin novedad
2026-05-25,4,El Guadual,Centro,Documentador,61.95,217.53,ok,sin novedad
2026-05-26,4,Buena Vista,Centro,Programador,39.72,209.65,ok,sin novedad
2026-05-27,4,La Esperanza,Centro,Programador,50.04,231.51,ok,sin novedad
2026-05-28,4,El Progreso,Oriente,Tester,55.91,221.61,ok,sin novedad
2026-05-29,5,Los Naranjos,Oriente,Documentador,31.6,136.05,ok,sin novedad
2026-05-30,5,San Miguel,Oriente,Programador,53.83,177.63,ok,sin novedad
2026-05-31,5,La Rivera,Norte,Vocero,41.38,77.88,ok,sin novedad
2026-06-01,5,Monteverde,Norte,Programador,37.24,154.32,ok,sin novedad
2026-06-02,5,El Guadual,Norte,Programador,54.09,117.28,ok,sin novedad
2026-06-03,5,Buena Vista,Sur,Documentador,62.04,99.58,ok,sin novedad
2026-06-04,5,La Esperanza,Sur,Disenador visual,24.18,229.75,ok,sin novedad
2026-06-05,6,El Progreso,Sur,Documentador,38.56,192.11,ok,sin novedad
2026-06-06,6,Los Naranjos,Centro,Documentador,38.17,126.39,ok,sin novedad
2026-06-07,6,San Miguel,Centro,Coordinador,33.19,209.72,ok,sin novedad
2026-06-08,6,La Rivera,Centro,Documentador,41.6,201.31,ok,sin novedad
2026-06-09,6,Monteverde,Oriente,Disenador visual,73.34,163.66,ok,sin novedad
2026-06-10,6,El Guadual,Oriente,Tester,42.9,261.05,ok,sin novedad
2026-06-11,6,Buena Vista,Oriente,Coordinador,64.4,191.42,ok,sin novedad
2026-05-01,1,La Esperanza,Norte,Coordinador,45.02,178.16,revisar,produccion atipica
2026-05-02,1,El Progreso,Norte,Programador,31.28,187.99,ok,sin novedad
2026-05-03,1,Los Naranjos,Norte,Tester,56.22,189.76,ok,sin novedad
2026-05-04,1,San Miguel,Sur,Vocero,57.47,159.62,dato_incompleto,dato reportado tarde
2026-05-05,1,La Rivera,Sur,Disenador visual,63.03,208.52,ok,sin novedad
2026-05-06,1,Monteverde,Sur,Tester,58.24,189.07,ok,sin novedad
2026-05-07,1,El Guadual,Centro,Documentador,76.83,145.45,ok,sin novedad
2026-05-08,2,Buena Vista,Centro,Tester,47.16,114.77,dato_incompleto,falta firma
2026-05-09,2,La Esperanza,Centro,Tester,43.61,239.04,ok,sin novedad
2026-05-10,2,El Progreso,Oriente,Coordinador,53.16,217.96,ok,sin novedad
2026-05-11,2,Los Naranjos,Oriente,Programador,62.77,139.4,ok,sin novedad
2026-05-12,2,San Miguel,Oriente,Disenador visual,35.08,130.97,ok,sin novedad
2026-05-13,2,La Rivera,Norte,Vocero,39.11,61.16,ok,sin novedad
2026-05-14,2,Monteverde,Norte,Vocero,54.2,115.24,ok,sin novedad
2026-05-15,3,El Guadual,Norte,Vocero,72.21,106.31,ok,sin novedad
2026-05-16,3,Buena Vista,Sur,Documentador,74.1,82.67,ok,sin novedad
2026-05-17,3,La Esperanza,Sur,Tester,42.79,115.31,ok,sin novedad
2026-05-18,3,El Progreso,Sur,Tester,61.77,146.68,ok,sin novedad
2026-05-19,3,Los Naranjos,Centro,Vocero,70.25,200.86,ok,sin novedad
2026-05-20,3,San Miguel,Centro,Coordinador,67.4,233.19,ok,sin novedad
2026-05-21,3,La Rivera,Centro,Coordinador,58.47,188.36,ok,sin novedad
2026-05-22,4,Monteverde,Oriente,Programador,63.89,111.93,revisar,verificar registro manual
2026-05-23,4,El Guadual,Oriente,Disenador visual,52.94,141.32,ok,sin novedad
2026-05-24,4,Buena Vista,Oriente,Vocero,41.54,180.63,ok,sin novedad
2026-05-25,4,La Esperanza,Norte,Documentador,46.28,239.89,ok,sin novedad
2026-05-26,4,El Progreso,Norte,Tester,65.64,134.32,ok,sin novedad
2026-05-27,4,Los Naranjos,Norte,Coordinador,36.85,234.28,ok,sin novedad
2026-05-28,4,San Miguel,Sur,Disenador visual,47.93,73.72,ok,sin novedad
2026-05-29,5,La Rivera,Sur,Coordinador,34.33,211.59,ok,sin novedad
2026-05-30,5,Monteverde,Sur,Documentador,58.79,177.68,ok,sin novedad
2026-05-31,5,El Guadual,Centro,Disenador visual,72.9,196.84,ok,sin novedad
2026-06-01,5,Buena Vista,Centro,Documentador,67.41,193.03,ok,sin novedad
2026-06-02,5,La Esperanza,Centro,Disenador visual,36.0,95.9,ok,sin novedad
2026-06-03,5,El Progreso,Oriente,Programador,69.94,100.58,ok,sin novedad
2026-06-04,5,Los Naranjos,Oriente,Vocero,61.03,103.85,ok,sin novedad
2026-06-05,6,San Miguel,Oriente,Programador,40.43,203.68,ok,sin novedad
2026-06-06,6,La Rivera,Norte,Tester,59.12,75.48,ok,sin novedad
2026-06-07,6,Monteverde,Norte,Disenador visual,67.86,239.65,ok,sin novedad
2026-06-08,6,El Guadual,Norte,Tester,39.48,71.99,ok,sin novedad
2026-06-09,6,Buena Vista,Sur,Vocero,42.87,210.54,ok,sin novedad
2026-06-10,6,La Esperanza,Sur,Documentador,41.65,199.11,ok,sin novedad
2026-06-11,6,El Progreso,Sur,Disenador visual,34.07,166.24,ok,sin novedad
2026-05-01,1,Los Naranjos,Centro,Tester,23.51,95.02,ok,sin novedad
2026-05-02,1,San Miguel,Centro,Documentador,66.98,147.04,ok,sin novedad
2026-05-03,1,La Rivera,Centro,Vocero,61.24,199.59,dato_incompleto,dato reportado tarde
2026-05-04,1,Monteverde,Oriente,Tester,41.02,129.35,ok,sin novedad
2026-05-05,1,El Guadual,Oriente,Programador,42.76,125.47,ok,sin novedad
2026-05-06,1,Buena Vista,Oriente,Tester,56.28,202.21,ok,sin novedad
2026-05-07,1,La Esperanza,Norte,Vocero,26.48,118.22,revisar,produccion atipica
2026-05-08,2,El Progreso,Norte,Documentador,36.02,213.46,ok,sin novedad
2026-05-09,2,Los Naranjos,Norte,Disenador visual,41.56,131.57,ok,sin novedad
2026-05-10,2,San Miguel,Sur,Disenador visual,52.04,90.36,ok,sin novedad
2026-05-11,2,La Rivera,Sur,Vocero,41.63,76.19,ok,sin novedad
2026-05-12,2,Monteverde,Sur,Vocero,34.13,88.13,ok,sin novedad
2026-05-13,2,El Guadual,Centro,Disenador visual,42.91,119.2,ok,sin novedad
2026-05-14,2,Buena Vista,Centro,Tester,65.87,126.46,revisar,verificar registro manual
2026-05-15,3,La Esperanza,Centro,Programador,50.64,232.87,ok,sin novedad
2026-05-16,3,El Progreso,Oriente,Disenador visual,62.65,159.92,ok,sin novedad
2026-05-17,3,Los Naranjos,Oriente,Disenador visual,43.74,205.47,ok,sin novedad
2026-05-18,3,San Miguel,Oriente,Vocero,39.75,150.44,ok,sin novedad
2026-05-19,3,La Rivera,Norte,Tester,63.04,185.46,ok,sin novedad
2026-05-20,3,Monteverde,Norte,Tester,73.99,227.25,ok,sin novedad
2026-05-21,3,El Guadual,Norte,Documentador,41.93,163.32,ok,sin novedad
2026-05-22,4,Buena Vista,Sur,Coordinador,43.29,179.7,ok,sin novedad
2026-05-23,4,La Esperanza,Sur,Programador,37.18,126.63,ok,sin novedad
2026-05-24,4,El Progreso,Sur,Disenador visual,49.76,124.82,ok,sin novedad
2026-05-25,4,Los Naranjos,Centro,Coordinador,45.37,144.32,ok,sin novedad
2026-05-26,4,San Miguel,Centro,Vocero,50.8,122.89,revisar,produccion atipica
2026-05-27,4,La Rivera,Centro,Vocero,43.73,105.13,ok,sin novedad
2026-05-28,4,Monteverde,Oriente,Disenador visual,73.58,125.67,ok,sin novedad
2026-05-29,5,El Guadual,Oriente,Vocero,79.07,100.28,ok,sin novedad
2026-05-30,5,Buena Vista,Oriente,Disenador visual,67.88,120.78,ok,sin novedad
2026-05-31,5,La Esperanza,Norte,Vocero,62.29,87.27,ok,sin novedad
2026-06-01,5,El Progreso,Norte,Documentador,68.86,203.54,ok,sin novedad
2026-06-02,5,Los Naranjos,Norte,Documentador,51.71,176.05,ok,sin novedad
2026-06-03,5,San Miguel,Sur,Vocero,73.75,145.63,ok,sin novedad
2026-06-04,5,La Rivera,Sur,Disenador visual,31.13,222.08,ok,sin novedad
2026-06-05,6,Monteverde,Sur,Disenador visual,51.25,88.03,ok,sin novedad
2026-06-06,6,El Guadual,Centro,Coordinador,73.32,146.19,ok,sin novedad
2026-06-07,6,Buena Vista,Centro,Programador,45.95,235.18,ok,sin novedad
2026-06-08,6,La Esperanza,Centro,Disenador visual,24.54,216.43,ok,sin novedad
2026-06-09,6,El Progreso,Oriente,Programador,67.34,138.59,ok,sin novedad
2026-06-10,6,Los Naranjos,Oriente,Disenador visual,58.36,206.95,ok,sin novedad
2026-06-11,6,San Miguel,Oriente,Documentador,39.52,109.28,dato_incompleto,pendiente confirmar turno
2026-05-01,1,La Rivera,Norte,Disenador visual,48.62,177.65,ok,sin novedad
2026-05-02,1,Monteverde,Norte,Vocero,34.32,106.08,revisar,verificar registro manual
2026-05-03,1,El Guadual,Norte,Vocero,51.66,171.86,revisar,posible duplicado
2026-05-04,1,Buena Vista,Sur,Disenador visual,77.2,149.31,ok,sin novedad
2026-05-05,1,La Esperanza,Sur,Tester,34.26,208.28,ok,sin novedad
2026-05-06,1,El Progreso,Sur,Vocero,49.09,235.42,ok,sin novedad
2026-05-07,1,Los Naranjos,Centro,Coordinador,23.37,99.39,ok,sin novedad
2026-05-08,2,San Miguel,Centro,Vocero,48.01,164.97,revisar,produccion atipica
2026-05-09,2,La Rivera,Centro,Tester,41.85,99.04,revisar,posible duplicado
2026-05-10,2,Monteverde,Oriente,Tester,50.19,134.16,ok,sin novedad
2026-05-11,2,El Guadual,Oriente,Tester,78.07,144.84,ok,sin novedad
2026-05-12,2,Buena Vista,Oriente,Coordinador,39.04,140.68,ok,sin novedad
2026-05-13,2,La Esperanza,Norte,Documentador,43.74,70.99,ok,sin novedad
2026-05-14,2,El Progreso,Norte,Disenador visual,56.14,221.44,ok,sin novedad
2026-05-15,3,Los Naranjos,Norte,Documentador,34.73,99.32,ok,sin novedad
2026-05-16,3,San Miguel,Sur,Coordinador,49.88,228.16,ok,sin novedad
2026-05-17,3,La Rivera,Sur,Documentador,52.49,151.72,ok,sin novedad
2026-05-18,3,Monteverde,Sur,Tester,53.43,180.24,ok,sin novedad
2026-05-19,3,El Guadual,Centro,Tester,43.1,164.87,ok,sin novedad
2026-05-20,3,Buena Vista,Centro,Tester,32.86,120.63,ok,sin novedad
2026-05-21,3,La Esperanza,Centro,Coordinador,30.31,210.95,ok,sin novedad
2026-05-22,4,El Progreso,Oriente,Disenador visual,56.68,153.22,ok,sin novedad
2026-05-23,4,Los Naranjos,Oriente,Programador,65.07,147.33,ok,sin novedad
2026-05-24,4,San Miguel,Oriente,Tester,51.27,127.88,ok,sin novedad
2026-05-25,4,La Rivera,Norte,Documentador,43.29,88.54,ok,sin novedad
2026-05-26,4,Monteverde,Norte,Coordinador,49.45,99.75,ok,sin novedad
2026-05-27,4,El Guadual,Norte,Vocero,53.58,237.84,ok,sin novedad
2026-05-28,4,Buena Vista,Sur,Disenador visual,41.84,194.53,ok,sin novedad
2026-05-29,5,La Esperanza,Sur,Coordinador,34.42,169.32,ok,sin novedad
2026-05-30,5,El Progreso,Sur,Tester,42.13,109.83,ok,sin novedad
2026-05-31,5,Los Naranjos,Centro,Documentador,46.62,191.42,ok,sin novedad
2026-06-01,5,San Miguel,Centro,Vocero,26.12,121.95,ok,sin novedad
2026-06-02,5,La Rivera,Centro,Tester,40.78,152.27,ok,sin novedad
2026-06-03,5,Monteverde,Oriente,Disenador visual,47.6,226.46,ok,sin novedad
2026-06-04,5,El Guadual,Oriente,Disenador visual,30.95,233.72,ok,sin novedad
2026-06-05,6,Buena Vista,Oriente,Programador,80.3,148.78,ok,sin novedad
2026-06-06,6,La Esperanza,Norte,Vocero,62.41,61.89,ok,sin novedad
2026-06-07,6,El Progreso,Norte,Documentador,63.62,152.81,revisar,produccion atipica
2026-06-08,6,Los Naranjos,Norte,Documentador,48.14,173.09,ok,sin novedad
2026-06-09,6,San Miguel,Sur,Disenador visual,33.62,196.73,ok,sin novedad
2026-06-10,6,La Rivera,Sur,Documentador,66.21,144.62,ok,sin novedad
2026-06-11,6,Monteverde,Sur,Documentador,65.25,119.78,revisar,posible duplicado
2026-05-01,1,El Guadual,Centro,Programador,42.41,245.29,ok,sin novedad
2026-05-02,1,Buena Vista,Centro,Tester,38.57,140.63,ok,sin novedad
2026-05-03,1,La Esperanza,Centro,Disenador visual,60.51,139.05,ok,sin novedad
2026-05-04,1,El Progreso,Oriente,Coordinador,21.03,117.83,ok,sin novedad
2026-05-05,1,Los Naranjos,Oriente,Vocero,33.54,238.84,ok,sin novedad
